datetime,hour_x,DA_price_real,priceUsd,priceEur,hour_y,ID_price_real,hour,SMF_real,real_production,powerplantId,DA_price_forecasted,ID_price_forecasted,SMF_forecasted,forecasted_production_meteologica,q_committed,q_committed_horizon,d_da_prod,d_da_bat,d_id_prod,d_id_bat,x_id,x_ceza,is_charging,charge,soc,soc_post,d_da_prod_extra,d_da_bat_extra,d_id_prod_extra,d_id_bat_extra,d_da_prod_horizon,d_da_bat_horizon,charge_extra,x_id_adj,x_ceza_adj,d_id_prod_adj,d_id_bat_adj,charge_adj,d_id_prod_horizon,d_id_bat_horizon,x_id_horizon,x_ceza_horizon,charge_horizon
2025-07-03 17:00:00+03:00,17:00,3092.0,77.74,65.87,17:00,2950.34,2025-07-03T17:00:00+03:00,3121.19,58.72,2591,3188.7670257173236,3134.202747499907,3400.0,59.4163361739475,59.879452192058885,0.0,51.67029166873234,8.209160523326544,0.0,0.0,0.0,0.0,-0.0,0.0,40.2,40.2,1.9205478079411122,-8.209160523326544,8.209160523326545,1.7230661342182427e-15,0.0,0.0,0.0,0.0,0.0,6.288612715385431,0.0,0.0,,,,,
2025-07-03 18:00:00+03:00,18:00,2500.01,62.86,53.26,18:00,2679.31,2025-07-03T18:00:00+03:00,3098.0,58.75,2591,2672.396201706102,3056.719621273964,3400.0,61.11091487433481,14.01315,0.0,14.01315,0.0,42.03945,0.0,0.0,0.0,-0.0,0.0,31.736947914096348,31.736947914096348,0.0,0.0,5.747399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-03 19:00:00+03:00,19:00,3238.08,81.41,68.99,19:00,3305.37,2025-07-03T19:00:00+03:00,3400.0,58.06,2591,3400.0,3400.0,3400.0,60.673106308654305,61.8,0.0,59.389799999999994,2.4102000000000032,0.0,0.0,0.0,0.0,-0.0,0.0,31.736947914096348,31.736947914096348,0.0,-2.4102000000000032,2.4102000000000032,0.0,0.0,0.0,0.0,0.0,0.0,2.4102000000000032,0.0,0.0,,,,,
2025-07-03 20:00:00+03:00,20:00,3350.0,84.23,71.37,20:00,3363.46,2025-07-03T20:00:00+03:00,3400.0,57.31,2591,3361.4456326888685,3400.0,3400.0,58.39329400698615,61.8,0.0,59.71670111966804,2.0832988803319594,0.0,0.0,0.0,0.0,-0.0,0.0,29.252205646055106,29.252205646055106,-59.71670111966813,-2.0832988803319594,0.0,0.0,0.0,0.0,57.09234327035853,4.707656729641556,0.0,0.0,0.0,57.09234327035853,,,,,
2025-07-03 21:00:00+03:00,21:00,3390.06,85.23,72.22,21:00,3380.12,2025-07-03T21:00:00+03:00,3400.0,57.3,2591,3400.0,3400.0,3400.0,58.841878281783465,61.8,0.0,54.335184314934395,7.464815685065602,0.0,0.0,0.0,0.0,-0.0,0.0,27.10447484158917,27.10447484158917,0.0,-7.464815685065602,3.7266135848950483,18.531340596341494,0.0,0.0,0.0,0.0,0.0,0.0,7.464815685065602,0.0,,,,,
2025-07-03 22:00:00+03:00,22:00,3232.75,81.28,68.87,22:00,3332.12,2025-07-03T22:00:00+03:00,3360.0,57.29,2591,3400.0,3400.0,3400.0,61.24379126090144,61.8,0.0,53.456999999999994,8.343000000000004,0.0,0.0,0.0,0.0,-0.0,0.0,19.40878856832566,19.40878856832566,0.0,-8.343000000000004,8.343000000000004,0.0,0.0,0.0,0.0,0.0,0.0,8.343000000000004,0.0,0.0,,,,,
2025-07-03 23:00:00+03:00,23:00,2994.01,75.28,63.79,23:00,3145.08,2025-07-03T23:00:00+03:00,3160.0,57.3,2591,3148.479667512698,3400.0,3400.0,60.5997242264503,53.456999999999994,0.0,53.456999999999994,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,10.807757640490603,10.807757640490603,0.0,0.0,8.343000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-04 00:00:00+03:00,00:00,3098.38,77.99,66.26,00:00,3042.78,2025-07-04T00:00:00+03:00,3129.26,57.27,2591,3400.0,3400.0,3400.0,61.8,61.8,0.0,61.8,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,40.2,40.2,0.0,0.0,0.0,31.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-04 01:00:00+03:00,01:00,2988.0,75.21,63.9,01:00,3176.1,2025-07-04T01:00:00+03:00,3118.88,57.27,2591,2792.362192655799,2823.7136536050866,2506.258670110761,57.436800621457856,14.355159595137193,0.0,14.355159595137193,0.0,43.06547878541158,0.0,0.0,0.0,0.0,0.0,40.2,40.2,0.0,0.0,-4.9357111114402485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-04 02:00:00+03:00,02:00,2888.39,72.7,61.77,02:00,2868.52,2025-07-04T02:00:00+03:00,3049.0,57.25,2591,2893.619213317984,2897.41503001887,3065.5599570070517,58.8033485664852,61.8,0.0,59.321057257608864,2.4789427423911334,0.0,0.0,0.0,0.0,-0.0,0.0,40.2,40.2,-59.32105725760897,-2.4789427423911334,0.0,0.0,0.0,0.0,53.10466832619441,8.695331673805697,0.0,0.0,0.0,53.10466832619441,,,,,
2025-07-04 03:00:00+03:00,03:00,2749.01,69.19,58.79,03:00,2706.02,2025-07-04T03:00:00+03:00,2948.19,57.28,2591,2763.9607888260393,2747.292903884614,2996.2921525302277,58.750619848087226,15.45,0.0,15.45,0.0,46.35,0.0,0.0,0.0,-0.0,0.0,37.64438892536997,37.64438892536997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-04 04:00:00+03:00,04:00,2898.0,72.94,61.98,04:00,3051.43,2025-07-04T04:00:00+03:00,2898.0,57.3,2591,2864.13048717075,2990.441770226788,2796.3914615122485,58.03646969731956,15.45,0.0,15.45,0.0,46.35,0.0,0.0,0.0,-0.0,0.0,37.64438892536997,37.64438892536997,0.0,0.0,-4.641089061577908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-04 05:00:00+03:00,05:00,3360.0,84.57,71.86,05:00,3329.86,2025-07-04T05:00:00+03:00,3389.19,57.49,2591,3351.8544102289206,3317.155508930254,3364.540936253353,58.27633479321167,61.8,0.0,61.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.64438892536997,37.64438892536997,-28.755057257608875,28.755057257608875,24.570170770153467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-04 06:00:00+03:00,06:00,2988.0,75.21,63.9,06:00,3077.64,2025-07-04T06:00:00+03:00,3118.88,58.61,2591,2686.710950187915,2458.30541685156,2175.4217754237798,55.796663385347586,59.1417185885446,0.0,59.1417185885446,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.64438892536997,37.64438892536997,-11.00957397971478,0.0,0.0,0.0,0.0,0.0,0.0,11.00957397971478,0.0,0.0,0.0,0.0,,,,,
2025-07-04 07:00:00+03:00,07:00,1899.99,47.82,40.63,07:00,1897.93,2025-07-04T07:00:00+03:00,2900.0,58.79,2591,1764.1722480109659,1607.9810661740803,2278.0943887575218,56.003884421175236,59.36941439231247,0.0,59.36941439231247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.64438892536997,37.64438892536997,-13.758849106069775,0.0,0.0,0.0,0.0,0.0,2.555611074630029,13.758849106069775,0.0,0.0,0.0,0.0,,,,,
2025-07-04 08:00:00+03:00,08:00,3231.64,81.34,69.11,08:00,3292.53,2025-07-04T08:00:00+03:00,3260.83,59.35,2591,3150.737787701346,3083.158065871087,3015.9310995069195,57.595082586191694,61.8,0.0,47.977831179976555,13.822168820023442,0.0,0.0,0.0,0.0,-0.0,0.0,37.64438892536997,37.64438892536997,0.0,-13.822168820023442,10.294233918194024,1.7230661342182427e-15,0.0,0.0,0.0,3.5279349018294184,0.0,10.294233918194024,0.0,0.0,,,,,
2025-07-04 09:00:00+03:00,09:00,3198.0,80.49,68.39,09:00,3279.26,2025-07-04T09:00:00+03:00,3227.19,60.27,2591,3386.2792249786557,3400.0,3400.0,61.427377498612344,61.8,0.0,59.389799999999994,2.4102000000000032,0.0,0.0,0.0,0.0,-0.0,0.0,23.394730348026208,23.394730348026208,-12.522688437585415,-2.4102000000000032,14.932888437585419,14.93288843758542,0.0,0.0,0.0,0.0,0.0,0.0,14.932888437585419,0.0,,,,,
2025-07-04 10:00:00+03:00,10:00,2500.0,62.93,53.46,10:00,2625.54,2025-07-04T10:00:00+03:00,2948.19,60.3,2591,2523.5273038502482,2671.1438505070214,3031.425554325916,60.34670973083196,15.45,0.0,15.45,0.0,46.35,0.0,0.0,0.0,-0.0,0.0,20.909988079984966,20.909988079984966,0.0,0.0,0.0,12.522688437585662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-04 11:00:00+03:00,11:00,2598.0,65.39,55.56,11:00,2692.91,2025-07-04T11:00:00+03:00,3118.88,60.25,2591,2507.6464254808816,2505.5930633216244,2793.4735837226467,58.828318162525655,61.8,0.0,61.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.909988079984966,8.0,-3.555299090456735,0.0,0.0,0.0,0.0,0.0,0.0,3.555299090456735,0.0,0.0,0.0,0.0,,,,,
2025-07-04 12:00:00+03:00,12:00,1400.0,35.24,29.94,12:00,1321.03,2025-07-04T12:00:00+03:00,1400.0,60.28,2591,1335.6633800837785,1195.0179392454868,1206.9901402513358,58.163591292862876,30.79600588522566,0.0,30.79600588522566,0.0,0.0,0.0,0.0,0.0,1.0,19.886610226819627,20.909988079984966,20.909988079984966,0.0,0.0,3.104676426199248,0.0,0.0,0.0,-0.5965983068040686,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-04 13:00:00+03:00,13:00,1559.99,39.27,33.36,13:00,1517.94,2025-07-04T13:00:00+03:00,520.0,60.21,2591,1588.377557321229,1562.7756963894205,548.3877392939166,60.066632467331715,51.74020281191637,0.0,51.74020281191637,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,40.2,40.2,0.0,0.0,10.059797188083628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-04 14:00:00+03:00,14:00,2909.62,73.24,62.22,14:00,3036.9,2025-07-04T14:00:00+03:00,3298.0,60.02,2591,2989.2153224937715,3195.0444129619686,3400.0,60.49047139696307,61.8,0.0,61.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.2,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-04 15:00:00+03:00,15:00,2872.0,72.29,61.42,15:00,2935.08,2025-07-04T15:00:00+03:00,3118.88,60.0,2591,2843.066150482438,2878.938577766756,3024.6169032903904,59.44619906482741,12.731396377224986,0.0,12.731396377224986,0.0,38.19418913167496,0.0,0.0,0.0,-0.0,0.0,40.2,40.2,0.0,0.0,7.515616179420597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-04 16:00:00+03:00,16:00,2625.0,66.07,56.14,16:00,2722.02,2025-07-04T16:00:00+03:00,3000.0,59.64,2591,2676.4990758781055,2827.889477787353,3176.5682601535054,60.0904316811991,14.151068711177516,0.0,14.151068711177516,0.0,42.45320613353255,0.0,0.0,0.0,-0.0,0.0,40.2,40.2,0.0,0.0,3.704407817371994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-04 17:00:00+03:00,17:00,2749.0,69.19,58.79,17:00,2904.35,2025-07-04T17:00:00+03:00,2948.19,58.78,2591,2794.7023856353535,3005.9693481275585,3095.2318148122527,59.32853259491588,12.918301230596613,0.0,12.918301230596613,0.0,38.75490369178984,0.0,0.0,0.0,-0.0,0.0,40.2,40.2,-12.918301230596697,0.0,22.759849272490484,0.0,0.0,0.0,0.0,0.0,12.918301230596697,0.0,0.0,0.0,,,,,
2025-07-04 18:00:00+03:00,18:00,2878.01,72.44,61.55,18:00,3005.21,2025-07-04T18:00:00+03:00,2948.19,58.77,2591,3046.106811930328,3364.6545597989925,3400.0,60.943991366829046,61.8,0.0,60.873,0.9269999999999996,0.0,0.0,0.0,0.0,-0.0,0.0,40.2,40.2,0.0,-0.9269999999999996,0.9269999999999996,31.233999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.9269999999999996,0.0,,,,,
2025-07-04 19:00:00+03:00,19:00,3238.39,81.51,69.25,19:00,3331.24,2025-07-04T19:00:00+03:00,3290.58,58.31,2591,3238.201296275242,3356.3553133848136,3290.0047653593783,58.91532750211859,61.8,0.0,61.39469695341864,0.4053030465813592,0.0,0.0,0.0,0.0,-0.0,0.0,39.24432989690722,39.24432989690722,-1.9245796680398755,-0.4053030465813592,0.0,30.307,0.0,0.0,0.0,0.0,0.0,0.0,2.3298827146212346,0.0,,,,,
2025-07-04 20:00:00+03:00,20:00,3313.92,83.41,70.87,20:00,3327.75,2025-07-04T20:00:00+03:00,3400.0,57.34,2591,3259.5118300042855,3235.02007989887,3232.535687658034,57.28232465663943,61.8,0.0,61.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.8264917045553,38.8264917045553,-8.20066188759857,0.0,0.0,0.0,0.0,0.0,0.0,8.20066188759857,0.0,0.0,0.0,0.0,,,,,
2025-07-04 21:00:00+03:00,21:00,3400.0,85.58,72.71,21:00,3369.56,2025-07-04T21:00:00+03:00,3400.0,57.3,2591,3299.8487514991402,3176.4050662231793,3099.54625449742,56.576976241752625,61.8,0.0,61.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.8264917045553,38.8264917045553,-7.8801189624174555,0.0,0.0,0.0,0.0,0.0,0.0,7.8801189624174555,0.0,0.0,0.0,0.0,,,,,
2025-07-04 22:00:00+03:00,22:00,3155.0,79.41,67.47,22:00,3146.82,2025-07-04T22:00:00+03:00,3185.88,57.3,2591,2868.3698365168266,2569.026834119749,2317.57321213524,54.16964760965062,59.13221572288851,0.0,59.13221572288851,0.0,0.0,6.892264536872971e-15,0.0,0.0,-0.0,0.0,38.8264917045553,38.8264917045553,-13.420773829668356,0.0,0.0,0.0,0.0,0.0,1.3735082954447009,13.420773829668356,0.0,0.0,0.0,0.0,,,,,
2025-07-04 23:00:00+03:00,23:00,3078.0,77.47,65.82,23:00,3025.13,2025-07-04T23:00:00+03:00,3107.19,57.3,2591,2955.792059318297,2753.6680905347494,2737.0893263091803,55.14823122447703,55.67415870036495,0.0,55.67415870036495,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.826491704555295,38.826491704555295,-4.352568283648353,0.0,0.0,0.0,0.0,0.0,0.0,4.352568283648353,0.0,0.0,0.0,0.0,,,,,
2025-07-05 00:00:00+03:00,00:00,3092.0,77.93,66.07,00:00,3216.53,2025-07-05T00:00:00+03:00,3121.19,57.27,2591,3058.7008697207602,3112.884962099981,3020.349528684094,55.89047319737188,13.740400169351311,0.0,13.740400169351311,0.0,41.221200508054,0.0,0.0,0.0,-0.0,0.0,20.909988079984966,20.909988079984966,0.0,0.0,2.9626630825107014,12.522688437585415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-05 01:00:00+03:00,01:00,3038.38,76.58,64.92,01:00,3112.61,2025-07-05T01:00:00+03:00,3118.88,57.29,2591,3019.5238277026215,3049.00891882256,3060.812735219247,56.12578121760696,60.80468614825304,0.0,60.80468614825304,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,20.909988079984966,20.909988079984966,-12.522688437585423,0.0,8.753736247782726,12.522688437585415,0.0,0.0,0.0,0.0,0.0,0.0,12.522688437585423,0.0,,,,,
2025-07-05 02:00:00+03:00,02:00,2990.98,75.38,63.91,02:00,2907.15,2025-07-05T02:00:00+03:00,3236.0,57.05,2591,2944.7605239215723,2800.3401535719377,3085.9827234654267,55.66306374236311,59.97048069155094,0.0,59.97048069155094,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,20.909988079984966,20.909988079984966,-5.2073660048114405,0.0,0.0,0.0,0.0,0.0,0.0,5.2073660048114405,0.0,0.0,0.0,0.0,,,,,
2025-07-05 03:00:00+03:00,03:00,3043.17,76.7,65.02,03:00,2934.63,2025-07-05T03:00:00+03:00,3290.58,55.75,2591,2799.593731500004,2449.188398768282,2500.442875619124,52.23076014805271,52.55460145139687,0.0,52.55460145139687,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,20.909988079984966,20.909988079984966,-6.510407878975194,0.0,0.0,0.0,0.0,0.0,0.0,6.510407878975194,0.0,0.0,0.0,0.0,,,,,
2025-07-05 04:00:00+03:00,04:00,2700.0,68.05,57.69,04:00,2785.62,2025-07-05T04:00:00+03:00,3236.0,57.1,2591,2513.5475801224466,2368.928997525205,2565.599965862486,53.31564431610721,53.42312612500034,0.0,53.42312612500034,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,20.909988079984966,20.909988079984966,-6.562425005001003,0.0,0.0,0.0,0.0,0.0,0.0,6.562425005001003,0.0,0.0,0.0,0.0,,,,,
2025-07-05 05:00:00+03:00,05:00,3072.55,77.44,65.65,05:00,3088.86,2025-07-05T05:00:00+03:00,3072.55,57.44,2591,2892.5919850134446,2682.6667457353074,2532.6759550403335,53.613578269632775,53.800832482564964,0.0,53.800832482564964,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,20.909988079984966,20.909988079984966,-2.974163795024012,0.0,0.0,0.0,0.0,0.0,0.0,2.974163795024012,0.0,0.0,0.0,0.0,,,,,
2025-07-05 06:00:00+03:00,06:00,2985.01,75.23,63.78,06:00,2952.97,2025-07-05T06:00:00+03:00,1736.0,58.57,2591,2760.371216946219,2463.6497451724977,1344.068722669575,53.84387549333797,52.79140384186007,0.0,52.79140384186007,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,20.909988079984966,20.909988079984966,-3.3625897052973315,0.0,0.0,0.0,0.0,0.0,0.0,3.3625897052973315,0.0,0.0,0.0,0.0,,,,,
2025-07-05 07:00:00+03:00,07:00,1999.99,50.41,42.73,07:00,2220.86,2025-07-05T07:00:00+03:00,1999.99,58.74,2591,1893.555215081315,1945.8365585798774,1680.6856452439454,54.426916508877774,48.425432405934984,0.0,48.425432405934984,0.0,0.0,0.0,0.0,0.0,1.0,5.783084217847428,20.909988079984966,20.909988079984966,-16.741869393273056,0.0,0.0,0.0,0.0,0.0,13.50692770216807,16.741869393273056,0.0,0.0,0.0,0.0,,,,,
2025-07-05 08:00:00+03:00,08:00,3092.01,77.93,66.07,08:00,2929.88,2025-07-05T08:00:00+03:00,600.0,59.16,2591,3055.7467450454324,2812.4251728689164,578.8895058818625,56.184775166589105,44.63547596432868,0.0,44.63547596432868,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,26.51957977129697,26.51957977129697,0.0,0.0,12.61996619205054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-05 09:00:00+03:00,09:00,3137.21,79.07,67.03,09:00,2904.4,2025-07-05T09:00:00+03:00,520.0,59.75,2591,3400.0,3376.5421431303544,656.1450433529899,60.576826104409804,61.8,0.0,52.54979380880732,9.250206191192675,0.0,0.0,0.0,0.0,-0.0,0.0,26.51957977129697,26.51957977129697,0.0,-9.250206191192675,9.250206191192675,3.4461322684364854e-15,0.0,0.0,0.0,0.0,0.0,9.250206191192675,0.0,0.0,,,,,
2025-07-05 10:00:00+03:00,10:00,2888.89,72.81,61.73,10:00,2675.64,2025-07-05T10:00:00+03:00,520.0,59.84,2591,3065.379133459442,3005.071286906976,615.3040954126774,60.85726289251957,61.8,0.0,53.08621381303461,8.713786186965386,0.0,0.0,0.0,0.0,-0.0,0.0,16.983284728830295,16.983284728830295,0.0,-8.713786186965386,8.713786186965377,8.713786186965386,0.0,0.0,0.0,0.0,0.0,0.0,8.713786186965384,0.0,,,,,
2025-07-05 11:00:00+03:00,11:00,1899.91,47.88,40.6,11:00,1583.26,2025-07-05T11:00:00+03:00,520.0,60.01,2591,1994.0181296478659,1750.744550701309,597.271387723982,61.340797885749154,53.456999999999994,0.0,53.456999999999994,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,8.0,8.0,0.0,0.0,8.343000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-05 12:00:00+03:00,12:00,1500.01,37.81,32.05,12:00,975.19,2025-07-05T12:00:00+03:00,520.0,60.03,2591,1539.0064630560603,1034.9841733595813,560.5560512046281,61.027485549751695,61.8,0.0,61.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,-0.15891173592325458,0.0,0.0,0.0,0.0,0.0,0.0,0.15891173592325458,0.0,0.0,0.0,0.0,,,,,
2025-07-05 13:00:00+03:00,13:00,1897.99,47.84,40.55,13:00,1515.14,2025-07-05T13:00:00+03:00,1568.99,59.89,2591,1745.505332448295,1284.8052264536254,1190.8316558433662,57.28842911709964,61.34685298308375,0.0,61.34685298308375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,-44.400188424192606,0.0,0.0,0.0,0.0,0.0,32.2,44.400188424192606,0.0,0.0,0.0,0.0,,,,,
2025-07-05 14:00:00+03:00,14:00,1684.99,42.47,36.0,14:00,1367.1,2025-07-05T14:00:00+03:00,1355.99,60.14,2591,1601.5328808835593,1228.3861644453561,1154.5044975031853,57.87159759540219,28.604123711340193,0.0,28.604123711340193,0.0,0.0,0.0,0.0,0.0,1.0,33.195876288659804,8.0,8.0,-9.907815454294123,0.0,0.0,0.0,0.0,0.0,-0.9958762886594386,9.907815454294123,0.0,0.0,0.0,0.0,,,,,
2025-07-05 15:00:00+03:00,15:00,1898.0,47.84,40.56,15:00,1555.75,2025-07-05T15:00:00+03:00,650.0,60.01,2591,1847.3113773124248,1462.5143370886733,597.9226479237242,58.194458319006586,48.54269733234242,0.0,48.54269733234242,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,40.2,40.2,0.0,0.0,9.804828696726773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-05 16:00:00+03:00,16:00,2807.3,70.75,59.98,16:00,2631.14,2025-07-05T16:00:00+03:00,650.0,59.52,2591,3108.0693635855423,3176.7592197991858,858.91969472155,61.8,53.456999999999994,0.0,53.456999999999994,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,40.2,40.2,0.0,0.0,8.343000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-05 17:00:00+03:00,17:00,2599.99,65.53,55.55,17:00,2752.6,2025-07-05T17:00:00+03:00,2599.99,58.77,2591,2742.118283706346,3070.674859372208,3026.3748511190392,60.83772490749679,13.364249999999998,0.0,13.364249999999998,0.0,40.092749999999995,0.0,0.0,0.0,-0.0,0.0,40.2,40.2,0.0,0.0,8.343000000000004,15.612668880403682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-05 18:00:00+03:00,18:00,3092.01,77.93,66.07,18:00,3093.54,2025-07-05T18:00:00+03:00,2763.01,58.76,2591,3240.044084840319,3400.0,3159.8583188165467,61.04883476804569,61.8,0.0,59.389799999999994,2.4102000000000032,0.0,0.0,0.0,0.0,-0.0,0.0,40.2,40.2,0.0,-2.4102000000000032,2.2009829499017854,0.20921705009821778,0.0,0.0,0.0,0.0,0.0,2.2009829499017854,0.20921705009821778,0.0,,,,,
2025-07-05 19:00:00+03:00,19:00,3359.99,84.68,71.79,19:00,3363.04,2025-07-05T19:00:00+03:00,3400.0,58.33,2591,3400.0,3400.0,3400.0,60.20053037618546,61.8,0.0,61.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.715257731958765,37.715257731958765,-0.6916877480112475,0.0,0.0,0.6916877480112475,0.0,0.0,0.0,0.0,0.0,0.0,0.6916877480112475,0.0,,,,,
2025-07-05 20:00:00+03:00,20:00,3363.13,84.76,71.86,20:00,3351.15,2025-07-05T20:00:00+03:00,3400.0,57.32,2591,3221.072139102008,3100.9880444203377,2969.1542755827104,56.87276163033439,55.796891251703116,0.0,55.796891251703116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.715257731958765,37.715257731958765,-3.6340275136025184,0.0,0.0,0.0,0.0,0.0,0.0,3.6340275136025184,0.0,0.0,0.0,0.0,,,,,
2025-07-05 21:00:00+03:00,21:00,3359.99,84.68,71.79,21:00,3351.0,2025-07-05T21:00:00+03:00,3400.0,57.3,2591,3400.0,3400.0,3400.0,58.88449244615963,51.84271661620544,0.0,51.84271661620544,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,37.715257731958765,37.715257731958765,0.0,0.0,7.545708539977873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-05 22:00:00+03:00,22:00,3098.38,78.09,66.2,22:00,3140.34,2025-07-05T22:00:00+03:00,2500.38,57.26,2591,3273.980737265324,3400.0,2925.5072324022276,59.89754895529515,53.23408277839123,0.0,53.23408277839123,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,37.715257731958765,37.715257731958765,0.0,0.0,8.565917221608764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-05 23:00:00+03:00,23:00,3090.0,77.88,66.03,23:00,3069.14,2025-07-05T23:00:00+03:00,2255.0,44.99,2591,3317.289916194964,3400.0,2752.6104475918874,47.819161728353265,61.8,0.0,48.746186845700805,13.053813154299192,0.0,0.0,0.0,0.0,-0.0,0.0,37.715257731958765,37.715257731958765,0.0,-13.053813154299192,3.5251251526973846,9.528688001601807,0.0,0.0,0.0,0.0,0.0,3.5251251526973846,9.528688001601807,0.0,,,,,
2025-07-06 00:00:00+03:00,00:00,3180.72,80.16,68.08,00:00,2919.33,2025-07-06T00:00:00+03:00,2197.0,41.14,2591,3176.4724396984184,2949.4191134421785,2188.198323037638,42.216632813667644,38.19504917428619,0.0,38.19504917428619,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,16.983284728830295,16.983284728830295,0.0,0.0,3.393600836167245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-06 01:00:00+03:00,01:00,3100.0,78.13,66.35,01:00,2676.76,2025-07-06T01:00:00+03:00,2197.0,44.22,2591,3314.9492585152298,3070.187206598757,2654.009858991574,47.06459782173873,61.8,0.0,58.506878310423076,3.293121689576921,0.0,0.0,0.0,0.0,-0.0,0.0,16.983284728830295,16.983284728830295,-9.58321391517513,-3.293121689576921,0.0,8.713786186965386,0.0,0.0,0.0,4.162549417786666,0.0,0.0,8.713786186965384,0.0,,,,,
2025-07-06 02:00:00+03:00,02:00,3058.7,77.09,65.47,02:00,2650.05,2025-07-06T02:00:00+03:00,2197.0,36.61,2591,2971.5592555222884,2531.728369440575,2009.2258976517483,37.07214745977451,34.48859458886596,0.0,34.48859458886596,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.588313914833469,13.588313914833469,0.0,0.0,2.1215732299691865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-07-06 03:00:00+03:00,03:00,2710.11,68.3,58.0,03:00,2383.88,2025-07-06T03:00:00+03:00,2401.0,28.4,2591,2743.3066040227222,2454.595345325718,2489.230787228439,29.204734275574662,26.457275690315882,0.0,26.457275690315882,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,13.588313914833469,13.588313914833469,0.0,0.0,1.5209768971924227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
